what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1380066745779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066748446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066766324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066772892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066797664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1380066797680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066797945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066797976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066800238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066802750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1380066802750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066805839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066822936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066825869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066833638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066839753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066839769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066843544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066847803
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1380066847818
error,log,,,"No Byte Stream Services found for Nios II Console View",1380066849082
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x80, --reset-target, /cygdrive/c/Users/pwhite8/vlsi/fpga/software/hello_world/hello_world.elf] return code: 4, 'other error'",1380066852844
error,log,,,"Downloading ELF Process failed",1380066852844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066852844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066860846
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1380066861502
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1380066864528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066866728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066867664
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1380066867788
error,log,,,"No Byte Stream Services found for Nios II Console View",1380066868943
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x80, --reset-target, /cygdrive/c/Users/pwhite8/vlsi/fpga/software/hello_world/hello_world.elf] return code: 4, 'other error'",1380066872704
error,log,,,"Downloading ELF Process failed",1380066872704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066872704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066873937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066877166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066877993
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1380066878118
error,log,,,"No Byte Stream Services found for Nios II Console View",1380066879272
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1380066880910
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x80, --reset-target, /cygdrive/c/Users/pwhite8/vlsi/fpga/software/hello_world/hello_world.elf] return code: 4, 'other error'",1380066883018
error,log,,,"Downloading ELF Process failed",1380066883018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066883018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066888650
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1380066892019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066894749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066895670
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1380066895794
error,log,,,"No Byte Stream Services found for Nios II Console View",1380066897058
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x80, --reset-target, /cygdrive/c/Users/pwhite8/vlsi/fpga/software/hello_world/hello_world.elf] return code: 4, 'other error'",1380066900835
error,log,,,"Downloading ELF Process failed",1380066900835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066900851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066923986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066926341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066928775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1380066928775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066932238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066954390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066957588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066958462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066964436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066970208
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1380066970224
error,log,,,"No Byte Stream Services found for Nios II Console View",1380066971488
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1380066989273
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1380066991753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066993984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380066994920
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1380066995123
error,log,,,"No Byte Stream Services found for Nios II Console View",1380066996449
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x80, --reset-target, /cygdrive/c/Users/pwhite8/vlsi/fpga/software/count_binary/count_binary.elf] return code: 4, 'other error'",1380067000163
error,log,,,"Downloading ELF Process failed",1380067000163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380067000163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380067001786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380067005452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380067010927
error,log,,,"No Byte Stream Services found for Nios II Console View",1380067013704
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x80] return code: 4, 'other error'",1380067016248
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x80, /cygdrive/c/Users/pwhite8/vlsi/fpga/software/count_binary/count_binary.elf] return code: 4, 'other error'",1380067018964
error,log,,,"Downloading ELF Process failed",1380067018964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380067018964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380067020041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380067023676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380067032412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380067036046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380067036982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380067043020
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1380067055687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380067060585
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1380067060601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380067064906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380067065889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380067072316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380067086091
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1380067086107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380067125060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380067136308
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1380067137275
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1380067138757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380067141394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380067152267
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1380067152283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380067152283
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1380067293795
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1380067293795
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1380067293795
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1380067293795
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1380067293795
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1380067293795
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1380067293795
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1380067293795
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1380067293795
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1380067293795
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1380067293795
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1380067293795
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1380067293811
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1380067293811
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1380067293811
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1380067293811
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1380067293811
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1380067293811
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1380067293811
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1380067293811
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1380067293811
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1380067293811
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1380067293811
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1380067293811
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1380067293811
