what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1386086172251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1386086173765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386086174607
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386086188475
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386086188741
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386086192765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086194871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086195745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086198288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086253288
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386086255394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086291633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086295627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086296875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086300182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086300806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086302709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086366202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086397177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386086429345
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386086455022
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386086455958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386086461933
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386086463150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386086468938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086470186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086485583
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386086486597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086492463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086497502
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1386086497627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086499031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086605869
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386086606306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386086609910
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386086612562
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386086613919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1386086617835
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386086619114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086647787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086735320
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386086737458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086740094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086741061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086745897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086832468
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386086833856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1386086840767
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386086841922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086843310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086844215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086847350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086892531
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386086892937
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386086894996
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386086897835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086906431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086922190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086927089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086930866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086931770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086982531
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386086983982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086988084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086988896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386086991267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087008787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087009660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087013092
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386087014091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087021298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087226706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087228609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087232244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386087234678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087238188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087241557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386087246908
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386087248266
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386087250637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087251854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087253788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087254303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087306617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386087310517
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386087311812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1386087326772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1386087328099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386087331468
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386087332373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087334417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087339190
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1386087339315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087341842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087341858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087342700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087378924
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386087379626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386087389344
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386087390265
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386087391669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1386087394742
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386087395288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087397878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087398829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087404633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087456974
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386087457598
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386087460859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386087471389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1386087491794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1386087493541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386087494181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386087507097
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386087511263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087513353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087514211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087516411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087540359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087543838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087546568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087547956
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087586289
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386087586960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1386087591593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1386087593013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386087593668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386087597755
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386087605727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087607646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087608613
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386087611156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087614447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087652325
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386087659735
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386087661061
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386087665866
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386087665866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386087667176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386088556344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1386088693921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386088715153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386088727945
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386088778770
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386088779737
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386088782529
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386088783559
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386088783762
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386088788520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386088790579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386088791390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386088794136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386088810731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386088814487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386088815189
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1386088818044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386088821320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386088880806
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386088881477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386088885315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386088900725
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386088903439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1386088904032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386088911239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386089085960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386089099470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386089221385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386089231213
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386089232227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386089237047
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386089238451
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386089241025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386089249106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386089267311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386089269605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386089271991
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386089274363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386089276562
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1386089341682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386090754400
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386090754790
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386090763403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386090765478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386090766149
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386090766539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1386090771328
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386090771890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386090773060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386090774137
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386090774698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386090781454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386090807026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386090808945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386090810193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386090825109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386090827496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386090831006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386090842100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386090843972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386091210913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386091224424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386091232755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386091233737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386091736778
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386091754609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386091756684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386091757932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386091758400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386091793667
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386091797595
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386091798546
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386091799638
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386091804474
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386091809638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386091813772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386091816861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386091817298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386092380627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1386092385011
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386092387117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386092389816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386092394511
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386092395229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386092402062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386092416055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386092424635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386092458097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386092472230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386092731369
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386092771025
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386092772444
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386092774940
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386092774940
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386092775705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386092777436
